longitude,latitude,elevation,slope,dist_settlement
77.95130877947147,13.362439851277882,922,0.20535016,3605.551275463989
74.76228952084718,13.407355615483858,16,0.060368575,0.0
74.80720528505314,13.407355615483858,24,0.11730442,1000.0
74.85212104925913,13.407355615483858,27,0.12528975,1414.213562373095
74.8970368134651,13.407355615483858,40,0.23641007,2236.06797749979
74.94195257767107,13.407355615483858,58,0.07215749,3162.2776601683795
74.98686834187706,13.407355615483858,59,1.2719721,4123.105625617661
75.03178410608304,13.407355615483858,186,2.274785,5099.019513592784
75.076699870289,13.407355615483858,646,3.8692098,5385.1648071345035
75.12161563449499,13.407355615483858,873,4.5720925,5000.0
75.16653139870095,13.407355615483858,854,1.8984506,4472.13595499958
75.21144716290694,13.407355615483858,672,0.37982357,4123.105625617661
75.25636292711292,13.407355615483858,663,0.8687253,4000.0
75.30127869131888,13.407355615483858,687,1.3969779,4123.105625617661
75.34619445552487,13.407355615483858,715,1.1730723,4472.13595499958
75.39111021973083,13.407355615483858,877,2.037431,5000.0
75.43602598393682,13.407355615483858,863,0.87696123,5656.85424949238
75.4809417481428,13.407355615483858,747,0.43890533,6403.1242374328485
75.52585751234876,13.407355615483858,805,2.909846,6324.555320336759
75.57077327655475,13.407355615483858,1051,3.3626828,5385.1648071345035
75.61568904076071,13.407355615483858,1121,2.2917879,4472.13595499958
75.6606048049667,13.407355615483858,1372,3.6174414,3605.551275463989
75.70552056917268,13.407355615483858,1383,3.950732,2828.42712474619
75.75043633337864,13.407355615483858,1399,4.9708285,2236.06797749979
75.79535209758463,13.407355615483858,1150,1.636704,2000.0
75.8402678617906,13.407355615483858,1041,3.6769984,2236.06797749979
75.88518362599658,13.407355615483858,883,1.8280718,2828.42712474619
75.93009939020256,13.407355615483858,846,0.61490715,3605.551275463989
75.97501515440852,13.407355615483858,859,0.51632,4000.0
76.0199309186145,13.407355615483858,831,0.7651454,4123.105625617661
76.06484668282047,13.407355615483858,771,0.21725628,4472.13595499958
76.10976244702645,13.407355615483858,773,0.16012064,5000.0
76.15467821123244,13.407355615483858,783,0.22442375,5385.1648071345035
76.1995939754384,13.407355615483858,779,0.39518636,4472.13595499958
76.24450973964439,13.407355615483858,800,2.2267892,3605.551275463989
76.28942550385037,13.407355615483858,997,2.2034311,2828.42712474619
76.33434126805633,13.407355615483858,830,2.3269048,2236.06797749979
76.37925703226232,13.407355615483858,809,0.19957176,2000.0
76.42417279646828,13.407355615483858,811,0.17851315,1414.213562373095
76.46908856067427,13.407355615483858,786,0.2386224,1000.0
76.51400432488025,13.407355615483858,772,0.39265206,1414.213562373095
76.55892008908621,13.407355615483858,764,0.3990062,2236.06797749979
76.6038358532922,13.407355615483858,808,0.4111538,3162.2776601683795
76.64875161749816,13.407355615483858,843,1.1511533,4123.105625617661
76.69366738170415,13.407355615483858,872,1.2656627,5099.019513592784
76.73858314591013,13.407355615483858,849,1.074295,5000.0
76.7834989101161,13.407355615483858,808,0.52595437,5099.019513592784
76.82841467432208,13.407355615483858,824,0.34066924,5385.1648071345035
76.87333043852804,13.407355615483858,822,0.31943986,5830.951894845301
76.91824620273403,13.407355615483858,815,0.24147296,5385.1648071345035
76.96316196694,13.407355615483858,806,0.17380533,4472.13595499958
77.00807773114597,13.407355615483858,806,0.19551021,3605.551275463989
77.05299349535196,13.407355615483858,810,0.22769132,2828.42712474619
77.09790925955792,13.407355615483858,824,0.5760219,2236.06797749979
77.1428250237639,13.407355615483858,862,1.5112523,2000.0
77.18774078796989,13.407355615483858,964,1.1182392,2236.06797749979
77.23265655217585,13.407355615483858,830,0.80190235,2828.42712474619
77.27757231638184,13.407355615483858,863,0.9377717,3162.2776601683795
77.32248808058782,13.407355615483858,806,0.5529441,3605.551275463989
77.36740384479378,13.407355615483858,819,0.667252,4242.640687119285
77.41231960899977,13.407355615483858,859,1.0783579,5000.0
77.45723537320573,13.407355615483858,927,1.2902004,5830.951894845301
77.50215113741172,13.407355615483858,878,0.8213583,6324.555320336759
77.5470669016177,13.407355615483858,919,0.48468745,6082.76253029822
77.59198266582366,13.407355615483858,893,0.6863116,5830.951894845301
77.63689843002965,13.407355615483858,939,1.7729416,5000.0
77.68181419423561,13.407355615483858,972,1.2381457,4242.640687119285
77.7267299584416,13.407355615483858,926,0.53898305,3605.551275463989
77.77164572264758,13.407355615483858,923,0.09738203,3162.2776601683795
77.81656148685354,13.407355615483858,894,0.15390669,3000.0
77.86147725105953,13.407355615483858,895,0.12470147,3162.2776601683795
77.9063930152655,13.407355615483858,900,0.055422947,3605.551275463989
77.95130877947147,13.407355615483858,923,0.27247146,4242.640687119285
74.7173737566412,13.452271379689835,8,0.043453474,0.0
74.76228952084718,13.452271379689835,14,0.0800567,1000.0
74.80720528505314,13.452271379689835,21,0.019867908,1414.213562373095
74.85212104925913,13.452271379689835,21,0.0702056,2236.06797749979
74.8970368134651,13.452271379689835,43,0.39173084,2828.42712474619
74.94195257767107,13.452271379689835,63,0.09560134,3605.551275463989
74.98686834187706,13.452271379689835,72,0.61822855,4472.13595499958
75.03178410608304,13.452271379689835,131,1.4851772,5385.1648071345035
75.076699870289,13.452271379689835,182,2.088601,5000.0
75.12161563449499,13.452271379689835,652,4.1766906,4242.640687119285
75.16653139870095,13.452271379689835,821,1.8074409,3605.551275463989
75.21144716290694,13.452271379689835,683,0.64750457,3162.2776601683795
75.25636292711292,13.452271379689835,664,0.28817883,3000.0
75.30127869131888,13.452271379689835,659,0.22573502,3162.2776601683795
75.34619445552487,13.452271379689835,665,1.534609,3605.551275463989
75.39111021973083,13.452271379689835,913,0.7966611,4242.640687119285
75.43602598393682,13.452271379689835,845,1.1794864,5000.0
75.4809417481428,13.452271379689835,743,0.8387819,5830.951894845301
75.52585751234876,13.452271379689835,807,3.9334383,6708.203932499369
75.57077327655475,13.452271379689835,1100,2.521444,5830.951894845301
75.61568904076071,13.452271379689835,917,2.9505355,5000.0
75.6606048049667,13.452271379689835,792,1.4896352,4242.640687119285
75.70552056917268,13.452271379689835,840,2.8494046,3605.551275463989
75.75043633337864,13.452271379689835,1403,2.7321265,3162.2776601683795
75.79535209758463,13.452271379689835,1095,2.169337,3000.0
75.8402678617906,13.452271379689835,967,1.6150854,3162.2776601683795
75.88518362599658,13.452271379689835,925,2.0388644,3605.551275463989
75.93009939020256,13.452271379689835,863,0.74045354,3162.2776601683795
75.97501515440852,13.452271379689835,803,0.45645437,3000.0
76.0199309186145,13.452271379689835,803,0.36934948,3162.2776601683795
76.06484668282047,13.452271379689835,766,0.37760842,3605.551275463989
76.10976244702645,13.452271379689835,752,0.2610441,4242.640687119285
76.15467821123244,13.452271379689835,749,0.29000863,5000.0
76.1995939754384,13.452271379689835,767,0.31825417,4123.105625617661
76.24450973964439,13.452271379689835,796,0.15344217,3162.2776601683795
76.28942550385037,13.452271379689835,794,1.6890491,2236.06797749979
76.33434126805633,13.452271379689835,766,0.41365722,1414.213562373095
76.37925703226232,13.452271379689835,795,0.55150527,1000.0
76.42417279646828,13.452271379689835,819,0.25632945,1000.0
76.46908856067427,13.452271379689835,775,0.47532034,0.0
76.51400432488025,13.452271379689835,745,0.30688214,1000.0
76.55892008908621,13.452271379689835,742,0.19953339,2000.0
76.6038358532922,13.452271379689835,770,0.4639562,3000.0
76.64875161749816,13.452271379689835,898,0.31730616,4000.0
76.69366738170415,13.452271379689835,785,0.59019774,4123.105625617661
76.73858314591013,13.452271379689835,766,0.48560342,4000.0
76.7834989101161,13.452271379689835,824,0.733872,4123.105625617661
76.82841467432208,13.452271379689835,854,0.2607191,4472.13595499958
76.87333043852804,13.452271379689835,849,0.23827851,5000.0
76.91824620273403,13.452271379689835,817,0.23894836,5099.019513592784
76.96316196694,13.452271379689835,812,0.24400786,4123.105625617661
77.00807773114597,13.452271379689835,824,0.20324194,3162.2776601683795
77.05299349535196,13.452271379689835,825,0.16933985,2236.06797749979
77.09790925955792,13.452271379689835,827,0.42620653,1414.213562373095
77.1428250237639,13.452271379689835,852,0.22703889,1000.0
77.18774078796989,13.452271379689835,847,0.78252184,1414.213562373095
77.23265655217585,13.452271379689835,812,0.59547156,2000.0
77.27757231638184,13.452271379689835,789,0.38105947,2236.06797749979
77.32248808058782,13.452271379689835,774,0.3656258,2828.42712474619
77.36740384479378,13.452271379689835,789,0.3872781,3605.551275463989
77.41231960899977,13.452271379689835,787,0.78741217,4472.13595499958
77.45723537320573,13.452271379689835,751,0.62921923,5385.1648071345035
77.50215113741172,13.452271379689835,797,0.9351123,5385.1648071345035
77.5470669016177,13.452271379689835,819,0.80680853,5099.019513592784
77.59198266582366,13.452271379689835,806,0.96540314,5000.0
77.63689843002965,13.452271379689835,824,1.8106012,5099.019513592784
77.68181419423561,13.452271379689835,1017,0.73495775,5000.0
77.7267299584416,13.452271379689835,926,1.1855148,4472.13595499958
77.77164572264758,13.452271379689835,918,0.25431722,4123.105625617661
77.81656148685354,13.452271379689835,904,0.23894836,4000.0
77.86147725105953,13.452271379689835,891,0.07027973,4123.105625617661
77.9063930152655,13.452271379689835,902,0.37796444,4472.13595499958
77.95130877947147,13.452271379689835,907,0.6115541,5000.0
74.7173737566412,13.49718714389581,10,0.03552344,0.0
74.76228952084718,13.49718714389581,21,0.1727652,1000.0
74.80720528505314,13.49718714389581,39,0.13944122,2000.0
74.85212104925913,13.49718714389581,42,0.19554903,2828.42712474619
74.8970368134651,13.49718714389581,42,0.22050783,3605.551275463989
74.94195257767107,13.49718714389581,61,0.12078942,4242.640687119285
74.98686834187706,13.49718714389581,87,0.37674797,5000.0
75.03178410608304,13.49718714389581,99,1.0369651,5385.1648071345035
75.076699870289,13.49718714389581,527,6.6790776,4472.13595499958
75.12161563449499,13.49718714389581,682,0.9124832,3605.551275463989
75.16653139870095,13.49718714389581,665,0.9166871,2828.42712474619
75.21144716290694,13.49718714389581,665,0.4669897,2236.06797749979
75.25636292711292,13.49718714389581,673,0.189318,2000.0
75.30127869131888,13.49718714389581,686,0.49971846,2236.06797749979
75.34619445552487,13.49718714389581,714,1.6480356,2828.42712474619
75.39111021973083,13.49718714389581,805,0.9843117,3605.551275463989
75.43602598393682,13.49718714389581,766,1.1688107,4472.13595499958
75.4809417481428,13.49718714389581,814,0.45374933,5385.1648071345035
75.52585751234876,13.49718714389581,723,0.5004529,6324.555320336759
75.57077327655475,13.49718714389581,819,1.7618507,6403.1242374328485
75.61568904076071,13.49718714389581,718,0.7113745,5656.85424949238
75.6606048049667,13.49718714389581,803,1.0684756,5000.0
75.70552056917268,13.49718714389581,861,2.8405983,4472.13595499958
75.75043633337864,13.49718714389581,1508,4.7914863,4123.105625617661
75.79535209758463,13.49718714389581,1190,4.5994086,4000.0
75.8402678617906,13.49718714389581,996,1.9055474,3605.551275463989
75.88518362599658,13.49718714389581,969,1.6281928,2828.42712474619
75.93009939020256,13.49718714389581,854,0.6910543,2236.06797749979
75.97501515440852,13.49718714389581,778,0.35886982,2000.0
76.0199309186145,13.49718714389581,773,0.2739024,2236.06797749979
76.06484668282047,13.49718714389581,762,0.3032256,2828.42712474619
76.10976244702645,13.49718714389581,734,0.17836274,3605.551275463989
76.15467821123244,13.49718714389581,733,0.2435424,4472.13595499958
76.1995939754384,13.49718714389581,769,0.48314694,4000.0
76.24450973964439,13.49718714389581,781,0.5899319,3000.0
76.28942550385037,13.49718714389581,759,0.42507377,2000.0
76.33434126805633,13.49718714389581,738,0.15585355,1000.0
76.37925703226232,13.49718714389581,763,0.31827003,0.0
76.42417279646828,13.49718714389581,778,0.32983243,1000.0
76.46908856067427,13.49718714389581,745,0.26121315,1000.0
76.51400432488025,13.49718714389581,727,0.18151514,1414.213562373095
76.55892008908621,13.49718714389581,723,0.17858404,2236.06797749979
76.6038358532922,13.49718714389581,740,0.38848698,3162.2776601683795
76.64875161749816,13.49718714389581,766,0.83087844,3605.551275463989
76.69366738170415,13.49718714389581,762,0.5453819,3162.2776601683795
76.73858314591013,13.49718714389581,757,0.3005408,3000.0
76.7834989101161,13.49718714389581,834,0.5704057,3162.2776601683795
76.82841467432208,13.49718714389581,815,0.72340864,3605.551275463989
76.87333043852804,13.49718714389581,816,0.6377011,4242.640687119285
76.91824620273403,13.49718714389581,808,0.55672175,5000.0
76.96316196694,13.49718714389581,771,0.4692453,4000.0
77.00807773114597,13.49718714389581,801,0.5110291,3000.0
77.05299349535196,13.49718714389581,836,0.15570974,2000.0
77.09790925955792,13.49718714389581,872,0.40901408,1000.0
77.1428250237639,13.49718714389581,872,0.35193744,0.0
77.18774078796989,13.49718714389581,816,0.77758974,1000.0
77.23265655217585,13.49718714389581,765,0.2824585,1000.0
77.27757231638184,13.49718714389581,769,0.36224204,1414.213562373095
77.32248808058782,13.49718714389581,742,0.25217816,2236.06797749979
77.36740384479378,13.49718714389581,768,0.12598994,3162.2776601683795
77.41231960899977,13.49718714389581,759,0.29948822,4123.105625617661
77.45723537320573,13.49718714389581,721,0.20327705,5000.0
77.50215113741172,13.49718714389581,778,0.4089871,4472.13595499958
77.5470669016177,13.49718714389581,756,0.5914125,4123.105625617661
77.59198266582366,13.49718714389581,745,0.09560503,4000.0
77.63689843002965,13.49718714389581,806,1.1078854,4123.105625617661
77.68181419423561,13.49718714389581,983,1.0083315,4472.13595499958
77.7267299584416,13.49718714389581,959,0.35459006,5000.0
77.77164572264758,13.49718714389581,933,0.42834875,5099.019513592784
77.81656148685354,13.49718714389581,889,0.47859108,5000.0
77.86147725105953,13.49718714389581,873,0.56101215,5099.019513592784
77.9063930152655,13.49718714389581,840,0.5121088,5385.1648071345035
77.95130877947147,13.49718714389581,828,0.49183556,5830.951894845301
74.7173737566412,13.542102908101786,10,0.071052454,0.0
74.76228952084718,13.542102908101786,17,0.101647645,1000.0
74.80720528505314,13.542102908101786,34,0.24543704,2000.0
74.85212104925913,13.542102908101786,47,0.08008313,3000.0
74.8970368134651,13.542102908101786,47,0.23020911,4000.0
74.94195257767107,13.542102908101786,62,0.11904992,5000.0
74.98686834187706,13.542102908101786,92,1.1788322,5656.85424949238
75.03178410608304,13.542102908101786,135,4.526778,5099.019513592784
75.076699870289,13.542102908101786,686,2.201746,4123.105625617661
75.12161563449499,13.542102908101786,647,0.36157385,3162.2776601683795
75.16653139870095,13.542102908101786,637,0.17318934,2236.06797749979
75.21144716290694,13.542102908101786,655,0.2814482,1414.213562373095
75.25636292711292,13.542102908101786,668,0.32201353,1000.0
75.30127869131888,13.542102908101786,639,0.5547596,1414.213562373095
75.34619445552487,13.542102908101786,787,0.87471116,2236.06797749979
75.39111021973083,13.542102908101786,753,0.44897372,3162.2776601683795
75.43602598393682,13.542102908101786,739,0.6669002,4123.105625617661
75.4809417481428,13.542102908101786,776,1.0089264,5099.019513592784
75.52585751234876,13.542102908101786,771,1.3051386,6082.76253029822
75.57077327655475,13.542102908101786,679,1.6048646,6708.203932499369
75.61568904076071,13.542102908101786,870,2.3136468,6324.555320336759
75.6606048049667,13.542102908101786,780,2.2708066,5830.951894845301
75.70552056917268,13.542102908101786,824,3.617398,5385.1648071345035
75.75043633337864,13.542102908101786,1426,6.2987413,5099.019513592784
75.79535209758463,13.542102908101786,1137,6.0750265,4123.105625617661
75.8402678617906,13.542102908101786,1090,1.9294504,3162.2776601683795
75.88518362599658,13.542102908101786,1197,2.072364,2236.06797749979
75.93009939020256,13.542102908101786,844,0.7299741,1414.213562373095
75.97501515440852,13.542102908101786,785,0.47941828,1000.0
76.0199309186145,13.542102908101786,764,0.34129947,1414.213562373095
76.06484668282047,13.542102908101786,746,0.2849166,2236.06797749979
76.10976244702645,13.542102908101786,724,0.16631605,3162.2776601683795
76.15467821123244,13.542102908101786,730,0.2336054,4123.105625617661
76.1995939754384,13.542102908101786,768,0.32236525,4123.105625617661
76.24450973964439,13.542102908101786,764,0.41982904,3162.2776601683795
76.28942550385037,13.542102908101786,745,0.44350186,2236.06797749979
76.33434126805633,13.542102908101786,735,0.23579274,1414.213562373095
76.37925703226232,13.542102908101786,767,0.17571768,1000.0
76.42417279646828,13.542102908101786,765,0.30097955,1414.213562373095
76.46908856067427,13.542102908101786,766,0.24918082,2000.0
76.51400432488025,13.542102908101786,716,0.2322564,2236.06797749979
76.55892008908621,13.542102908101786,720,0.16544084,2828.42712474619
76.6038358532922,13.542102908101786,722,0.38657644,3605.551275463989
76.64875161749816,13.542102908101786,727,0.63873756,2828.42712474619
76.69366738170415,13.542102908101786,724,0.3086582,2236.06797749979
76.73858314591013,13.542102908101786,777,0.5887985,2000.0
76.7834989101161,13.542102908101786,816,0.5975534,2236.06797749979
76.82841467432208,13.542102908101786,787,0.44136178,2828.42712474619
76.87333043852804,13.542102908101786,781,0.5638969,3605.551275463989
76.91824620273403,13.542102908101786,774,0.6630028,4472.13595499958
76.96316196694,13.542102908101786,749,0.47841993,4123.105625617661
77.00807773114597,13.542102908101786,789,0.855757,3162.2776601683795
77.05299349535196,13.542102908101786,840,0.1910194,2236.06797749979
77.09790925955792,13.542102908101786,858,0.633434,1414.213562373095
77.1428250237639,13.542102908101786,904,1.3274957,1000.0
77.18774078796989,13.542102908101786,841,0.43819153,1000.0
77.23265655217585,13.542102908101786,770,0.9044241,0.0
77.27757231638184,13.542102908101786,748,0.39748263,1000.0
77.32248808058782,13.542102908101786,737,0.22309726,2000.0
77.36740384479378,13.542102908101786,765,0.3378558,3000.0
77.41231960899977,13.542102908101786,760,0.54489815,4000.0
77.45723537320573,13.542102908101786,723,0.23561373,4242.640687119285
77.50215113741172,13.542102908101786,734,0.707724,3605.551275463989
77.5470669016177,13.542102908101786,728,0.43163776,3162.2776601683795
77.59198266582366,13.542102908101786,762,0.41535398,3000.0
77.63689843002965,13.542102908101786,843,2.2648497,3162.2776601683795
77.68181419423561,13.542102908101786,1027,0.33023342,3605.551275463989
77.7267299584416,13.542102908101786,1007,0.76643866,4242.640687119285
77.77164572264758,13.542102908101786,919,0.79396075,5000.0
77.81656148685354,13.542102908101786,883,0.52713984,5656.85424949238
77.86147725105953,13.542102908101786,852,0.42902276,6082.76253029822
77.9063930152655,13.542102908101786,816,0.3378558,6324.555320336759
77.95130877947147,13.542102908101786,817,0.5199044,6708.203932499369
74.7173737566412,13.587018672307762,20,0.0974462,0.0
74.76228952084718,13.587018672307762,29,0.14213939,1000.0
74.80720528505314,13.587018672307762,35,0.06295488,2000.0
74.85212104925913,13.587018672307762,29,0.04158392,3000.0
74.8970368134651,13.587018672307762,55,0.23532179,4000.0
74.94195257767107,13.587018672307762,79,0.4894141,5000.0
74.98686834187706,13.587018672307762,176,2.566242,6000.0
75.03178410608304,13.587018672307762,367,4.507446,5000.0
75.076699870289,13.587018672307762,703,0.65875185,4000.0
75.12161563449499,13.587018672307762,665,0.3810467,3000.0
75.16653139870095,13.587018672307762,660,0.50808555,2000.0
75.21144716290694,13.587018672307762,653,0.097029075,1000.0
75.25636292711292,13.587018672307762,638,0.35439122,0.0
75.30127869131888,13.587018672307762,679,0.66788656,1000.0
75.34619445552487,13.587018672307762,787,0.9777184,2000.0
75.39111021973083,13.587018672307762,745,0.72128946,3000.0
75.43602598393682,13.587018672307762,680,0.3468506,4000.0
75.4809417481428,13.587018672307762,705,0.49191365,5000.0
75.52585751234876,13.587018672307762,674,0.378412,6000.0
75.57077327655475,13.587018672307762,673,0.1558544,5830.951894845301
75.61568904076071,13.587018672307762,738,2.0184608,5385.1648071345035
75.6606048049667,13.587018672307762,851,2.7307844,5099.019513592784
75.70552056917268,13.587018672307762,911,2.8092036,5000.0
75.75043633337864,13.587018672307762,821,3.8016245,5000.0
75.79535209758463,13.587018672307762,866,1.083369,4000.0
75.8402678617906,13.587018672307762,844,1.1695056,3000.0
75.88518362599658,13.587018672307762,895,0.60829675,2000.0
75.93009939020256,13.587018672307762,857,0.66771084,1000.0
75.97501515440852,13.587018672307762,785,0.32593414,0.0
76.0199309186145,13.587018672307762,776,0.3094311,1000.0
76.06484668282047,13.587018672307762,738,0.37326583,2000.0
76.10976244702645,13.587018672307762,713,0.030641008,3000.0
76.15467821123244,13.587018672307762,722,0.19951518,4000.0
76.1995939754384,13.587018672307762,730,0.30112883,4472.13595499958
76.24450973964439,13.587018672307762,722,0.37772396,3605.551275463989
76.28942550385037,13.587018672307762,714,0.21623544,2828.42712474619
76.33434126805633,13.587018672307762,747,0.3006765,2236.06797749979
76.37925703226232,13.587018672307762,735,0.29110307,2000.0
76.42417279646828,13.587018672307762,735,0.3562827,2236.06797749979
76.46908856067427,13.587018672307762,720,0.2129288,2828.42712474619
76.51400432488025,13.587018672307762,714,0.2852256,3162.2776601683795
76.55892008908621,13.587018672307762,701,0.2336556,3605.551275463989
76.6038358532922,13.587018672307762,684,0.07220987,3162.2776601683795
76.64875161749816,13.587018672307762,700,0.32237518,2236.06797749979
76.69366738170415,13.587018672307762,809,0.5959618,1414.213562373095
76.73858314591013,13.587018672307762,755,1.087687,1000.0
76.7834989101161,13.587018672307762,756,0.5755205,1414.213562373095
76.82841467432208,13.587018672307762,745,0.3404012,2236.06797749979
76.87333043852804,13.587018672307762,730,0.53919554,3162.2776601683795
76.91824620273403,13.587018672307762,724,0.3997364,4123.105625617661
76.96316196694,13.587018672307762,721,0.35333017,4472.13595499958
77.00807773114597,13.587018672307762,735,0.82255346,3605.551275463989
77.05299349535196,13.587018672307762,831,0.3693927,2828.42712474619
77.09790925955792,13.587018672307762,888,1.5459574,2236.06797749979
77.1428250237639,13.587018672307762,958,0.6634808,2000.0
77.18774078796989,13.587018672307762,867,1.2895392,1000.0
77.23265655217585,13.587018672307762,786,0.84575546,0.0
77.27757231638184,13.587018672307762,760,0.58985823,1000.0
77.32248808058782,13.587018672307762,712,0.12716097,2000.0
77.36740384479378,13.587018672307762,724,0.3891873,3000.0
77.41231960899977,13.587018672307762,706,0.4368744,4000.0
77.45723537320573,13.587018672307762,685,0.28175956,3605.551275463989
77.50215113741172,13.587018672307762,703,0.21526496,2828.42712474619
77.5470669016177,13.587018672307762,712,0.33256313,2236.06797749979
77.59198266582366,13.587018672307762,726,0.5567949,2000.0
77.63689843002965,13.587018672307762,815,1.7861592,2236.06797749979
77.68181419423561,13.587018672307762,897,0.76281387,2828.42712474619
77.7267299584416,13.587018672307762,902,1.3383492,3605.551275463989
77.77164572264758,13.587018672307762,868,0.7353717,4242.640687119285
77.81656148685354,13.587018672307762,820,0.3961096,5000.0
77.86147725105953,13.587018672307762,841,0.5897055,5830.951894845301
77.9063930152655,13.587018672307762,858,0.44150722,6708.203932499369
77.95130877947147,13.587018672307762,798,0.6506473,7615.773105863908
74.67245799243523,13.631934436513738,7,0.021730307,1000.0
74.7173737566412,13.631934436513738,9,0.07538672,1000.0
74.76228952084718,13.631934436513738,13,0.13971427,1414.213562373095
74.80720528505314,13.631934436513738,33,0.2963363,2236.06797749979
74.85212104925913,13.631934436513738,51,0.4075568,3162.2776601683795
74.8970368134651,13.631934436513738,68,0.12476605,4123.105625617661
74.94195257767107,13.631934436513738,66,0.89473736,5099.019513592784
74.98686834187706,13.631934436513738,452,4.8089185,6082.76253029822
75.03178410608304,13.631934436513738,635,2.7469287,5099.019513592784
75.076699870289,13.631934436513738,602,0.5163477,4123.105625617661
75.12161563449499,13.631934436513738,621,0.31945044,3162.2776601683795
75.16653139870095,13.631934436513738,643,0.17011033,2236.06797749979
75.21144716290694,13.631934436513738,633,0.2371398,1414.213562373095
75.25636292711292,13.631934436513738,663,0.202555,1000.0
75.30127869131888,13.631934436513738,663,0.32129213,1414.213562373095
75.34619445552487,13.631934436513738,668,0.62761414,2236.06797749979
75.39111021973083,13.631934436513738,699,0.4268533,3162.2776601683795
75.43602598393682,13.631934436513738,675,1.0338755,4123.105625617661
75.4809417481428,13.631934436513738,671,1.2255158,5099.019513592784
75.52585751234876,13.631934436513738,676,0.28153172,5656.85424949238
75.57077327655475,13.631934436513738,663,0.28976166,5000.0
75.61568904076071,13.631934436513738,780,0.52575165,4472.13595499958
75.6606048049667,13.631934436513738,725,0.8858889,4123.105625617661
75.70552056917268,13.631934436513738,728,1.9508666,4000.0
75.75043633337864,13.631934436513738,755,0.9762353,4123.105625617661
75.79535209758463,13.631934436513738,745,0.35023397,4123.105625617661
75.8402678617906,13.631934436513738,792,1.350867,3162.2776601683795
75.88518362599658,13.631934436513738,868,1.0616418,2236.06797749979
75.93009939020256,13.631934436513738,830,0.74907947,1414.213562373095
75.97501515440852,13.631934436513738,808,0.17685118,1000.0
76.0199309186145,13.631934436513738,791,0.45894086,1414.213562373095
76.06484668282047,13.631934436513738,742,0.30810177,2236.06797749979
76.10976244702645,13.631934436513738,721,0.23938186,3162.2776601683795
76.15467821123244,13.631934436513738,708,0.2798718,4123.105625617661
76.1995939754384,13.631934436513738,705,0.37842524,3605.551275463989
76.24450973964439,13.631934436513738,708,0.2259361,3162.2776601683795
76.28942550385037,13.631934436513738,698,0.1290902,3000.0
76.33434126805633,13.631934436513738,720,0.30854893,3162.2776601683795
76.37925703226232,13.631934436513738,702,0.40565187,3000.0
76.42417279646828,13.631934436513738,697,0.20875801,3162.2776601683795
76.46908856067427,13.631934436513738,746,0.83172417,3605.551275463989
76.51400432488025,13.631934436513738,752,0.93489045,4123.105625617661
76.55892008908621,13.631934436513738,756,0.68092406,4000.0
76.6038358532922,13.631934436513738,725,0.41676915,3000.0
76.64875161749816,13.631934436513738,688,0.36830917,2000.0
76.69366738170415,13.631934436513738,713,0.69043595,1000.0
76.73858314591013,13.631934436513738,695,0.49100667,0.0
76.7834989101161,13.631934436513738,711,0.2956638,1000.0
76.82841467432208,13.631934436513738,711,0.4574554,2000.0
76.87333043852804,13.631934436513738,689,0.2882057,3000.0
76.91824620273403,13.631934436513738,687,0.31381646,4000.0
76.96316196694,13.631934436513738,691,0.26566818,5000.0
77.00807773114597,13.631934436513738,708,0.7280203,4242.640687119285
77.05299349535196,13.631934436513738,767,0.59466434,3605.551275463989
77.09790925955792,13.631934436513738,773,1.0426638,3162.2776601683795
77.1428250237639,13.631934436513738,851,2.1688256,2236.06797749979
77.18774078796989,13.631934436513738,915,1.6280581,1414.213562373095
77.23265655217585,13.631934436513738,797,0.6893554,1000.0
77.27757231638184,13.631934436513738,760,0.8067065,1414.213562373095
77.32248808058782,13.631934436513738,698,0.2226337,2236.06797749979
77.36740384479378,13.631934436513738,702,0.19683392,2828.42712474619
77.41231960899977,13.631934436513738,684,0.32022235,3605.551275463989
77.45723537320573,13.631934436513738,671,0.16624093,3162.2776601683795
77.50215113741172,13.631934436513738,682,0.1747393,2236.06797749979
77.5470669016177,13.631934436513738,700,0.23465025,1414.213562373095
77.59198266582366,13.631934436513738,703,0.40186048,1000.0
77.63689843002965,13.631934436513738,822,2.186925,1414.213562373095
77.68181419423561,13.631934436513738,851,0.9798097,2236.06797749979
77.7267299584416,13.631934436513738,839,0.3524551,2828.42712474619
77.77164572264758,13.631934436513738,849,0.6701511,3605.551275463989
77.81656148685354,13.631934436513738,789,0.40599108,4472.13595499958
77.86147725105953,13.631934436513738,791,0.377777,5385.1648071345035
77.9063930152655,13.631934436513738,819,0.21322405,6324.555320336759
77.95130877947147,13.631934436513738,771,0.5840061,7280.1098892805185
74.67245799243523,13.676850200719715,8,0.083182275,0.0
74.7173737566412,13.676850200719715,13,0.14734374,1000.0
74.76228952084718,13.676850200719715,32,0.20876338,2000.0
74.80720528505314,13.676850200719715,44,0.26565474,2828.42712474619
74.85212104925913,13.676850200719715,53,0.11509283,3605.551275463989
74.8970368134651,13.676850200719715,57,0.1567709,4472.13595499958
74.94195257767107,13.676850200719715,77,0.4227501,5385.1648071345035
74.98686834187706,13.676850200719715,227,5.174103,6324.555320336759
75.03178410608304,13.676850200719715,577,3.745793,5385.1648071345035
75.076699870289,13.676850200719715,605,0.14627813,4472.13595499958
75.12161563449499,13.676850200719715,622,0.3803557,3605.551275463989
