longitude,latitude,ndvi_2006,ndvi_2007,ndvi_2008,ndvi_2009,ndvi_2010,ndvi_2011,ndvi_2013,ndvi_2014,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_2026,ndvi_trend,ndvi_std,ndvi_min,n_loss_years,elevation,slope,dist_settlement,class,predict_mask
77.817,9.365,0.3085212,0.3204229,0.30860794,0.3638535,0.28308252,0.24642004,,0.22798836,0.3046909,0.3984839,0.25184757,0.31149265,0.2758946,0.30373946,0.4059179,0.30732027,0.3385555,0.36211127,0.48783532,0.372593,0.004339154791578052,0.061053928744640266,0.22798836,13,95.0,0.18406688,2000.0,,0
77.817,9.41,0.39641413,0.33025256,0.36273584,0.4161549,0.3386459,0.36853227,,0.29654795,0.44074383,0.386327,0.34401366,0.44782552,0.319578,0.2932645,0.4695744,0.38942146,0.4149642,0.47652346,0.4799808,0.45659637,0.004393943793421239,0.05902274525886605,0.2932645,6,90.0,0.12370546,1000.0,,0
77.817,9.455,0.34611467,0.3606551,0.33400315,0.29482478,0.3012362,0.2913711,,0.29859197,0.3033292,0.34009436,0.30750832,0.3801929,0.25382927,0.2824884,0.4125274,0.3797362,0.34986344,0.4036188,0.3642122,0.40246773,0.00311547452573373,0.0448355394992866,0.25382927,12,106.0,0.0927921,0.0,,0
77.817,9.5,0.3617065,0.34941205,0.35437313,0.3622982,0.30310854,0.35316715,,0.3432897,0.35633138,0.4054572,0.34021083,0.38248944,0.37802625,0.3182273,0.45977983,0.3986524,0.43972036,0.42641795,0.46546814,0.4105586,0.00481007096412874,0.04442824194158093,0.30310854,5,95.0,0.114475094,1000.0,,0
77.817,9.545,0.36999056,0.29836833,0.37873876,0.39668155,0.3563757,0.4159005,,0.3831483,0.4495237,0.4776617,0.32712096,0.40643042,0.32157964,0.3625499,0.5501745,0.35234466,0.40760222,0.4768674,0.42664993,0.35132748,0.0027601239997164326,0.06024290528846832,0.29836833,3,100.0,0.104258165,2000.0,,0
77.817,9.59,0.349875,0.32168505,0.35318166,0.43630776,0.30098265,0.32557577,,0.39374655,0.5003747,0.5633273,0.35747182,0.3457197,0.38134181,0.2956696,0.49636272,0.33984917,0.37986955,0.50247264,0.41360718,0.40834403,0.0035499883468027792,0.07376830217011224,0.2956696,7,115.0,0.1271171,3000.0,,0
77.817,9.634,0.3812813,0.310877,0.30277324,0.3519269,0.2884328,0.33728918,,0.28415617,0.36523438,0.48863506,0.32924706,0.35343623,0.2620103,0.279155,0.46108758,0.39142197,0.39698926,0.44784617,0.42212296,0.33449706,0.003704831925421806,0.06322803295680478,0.2620103,9,126.0,0.1912565,4000.0,,0
77.817,9.679,0.40072662,0.31197622,0.3428266,0.3029599,0.3364765,0.36065453,,0.29026726,0.368726,0.41056117,0.37363368,0.3849145,0.34447244,0.34365356,0.49979684,0.42039043,0.46650845,0.48764962,0.47073203,0.40391624,0.00655746331490146,0.06057935306279354,0.29026726,7,135.0,0.18062058,4242.640687119285,,0
77.817,9.724,0.39537573,0.35870212,0.3473545,0.4401202,0.34666753,0.33667275,,0.3150548,0.4391836,0.4292992,0.42971408,0.38822755,0.36467928,0.34522817,0.44368273,0.36527938,0.41478205,0.41058016,0.4272673,0.45067358,0.0027111975882603153,0.04192063143718036,0.3150548,5,152.0,0.22709458,3605.551275463989,,0
77.817,9.769,0.41361982,0.4039474,0.38231063,0.38576803,0.35987398,0.37150156,,0.35746822,0.46271876,0.4401461,0.3514982,0.3520741,0.33520043,0.34765914,0.47816044,0.4290831,0.4438997,0.47381306,0.4809488,0.35732213,0.002265294895789026,0.04852948534548209,0.33520043,2,162.0,0.25943008,3162.2776601683795,,0
77.817,9.814,0.36546433,0.26144454,0.3550467,0.4353748,0.3241502,0.33422893,,0.3138029,0.37512976,0.34157705,0.31758487,0.36974066,0.3100991,0.34987614,0.44419977,0.34658384,0.41321972,0.39599198,0.46711594,0.37657923,0.0035858078952218913,0.05003213626457826,0.26144454,9,159.0,0.16696803,3000.0,,0
77.817,9.859,0.39311016,0.31648546,0.3787514,0.37258652,0.30070922,0.40682724,,0.37929368,0.40759608,0.39811346,0.44878402,0.3612567,0.40480196,0.41459388,0.45826727,0.34020776,0.44444743,0.4063146,0.4456231,0.37415528,0.003128767103360272,0.041876032535781316,0.30070922,3,162.0,0.17210853,3162.2776601683795,,0
77.817,9.904,0.38828516,0.3519521,0.3587678,0.3527671,0.27345714,0.44452885,,0.36843643,0.39019656,0.41709763,0.35834622,0.38801193,0.42457083,0.44604477,0.4783846,0.39962047,0.48789188,0.4534538,0.48919222,0.38467634,0.005486604841202326,0.05385826985678134,0.27345714,1,181.0,0.8201883,3605.551275463989,,0
77.817,9.949,0.48644608,0.40373862,0.46101394,0.46034878,0.3754014,0.42764884,,0.46410453,0.47081456,0.39669022,0.36504182,0.4001946,0.35885748,0.5004956,0.5344118,0.42437616,0.46970707,0.5227949,0.5923692,0.47944114,0.003628445930100666,0.05995369474285234,0.35885748,0,192.0,0.598139,4123.105625617661,,0
77.817,9.994,0.38851133,0.34124818,0.37540004,0.37375897,0.32481366,0.36384785,,0.41232705,0.35117072,0.36851022,0.32054153,0.35258126,0.38960359,0.39999878,0.4339223,0.37179503,0.46758372,0.42911392,0.5292647,0.3736817,0.004265606202325252,0.04918186086752217,0.32054153,3,197.0,0.35945895,4000.0,,0
77.817,10.039,0.44706818,0.41056383,0.46485183,0.53407234,0.4524972,0.40402704,,0.55401576,0.5259247,0.5386623,0.5074299,0.47327462,0.50903094,0.5216507,0.6961333,0.4511908,0.54405105,0.606092,0.6416659,0.5567707,0.007594400451580886,0.07339862977410522,0.40402704,0,307.0,0.39870888,4123.105625617661,,1
77.817,10.084,0.3368884,0.40881905,0.43730476,0.40777296,0.4096914,0.4468468,,0.50569284,0.48105922,0.4441335,0.40045992,0.44998974,0.41453305,0.49181995,0.50958145,0.4671234,0.5145901,0.5153697,0.52402854,0.48631677,0.005917074155678436,0.04929529671744273,0.3368884,1,204.0,0.18914169,3162.2776601683795,,1
77.817,10.129,0.4089002,0.33542192,0.47935864,0.4898337,0.32594544,0.44312388,,0.4793517,0.4040497,0.47728857,0.4313437,0.45578483,0.5380548,0.45234096,0.5246305,0.48703986,0.5719724,0.5772506,0.5916258,0.5043149,0.008200640229689493,0.07106557048118767,0.32594544,2,263.0,0.7697259,2236.06797749979,,1
77.817,10.173,0.3451829,0.27342257,0.3525729,0.3094959,0.2609582,0.35507923,,0.30876455,0.32898098,0.29958552,0.2850151,0.3027308,0.3328584,0.33637372,0.4070802,0.33516616,0.38548282,0.41788873,0.44771743,0.41455117,0.005274266610662129,0.05076757187476111,0.2609582,12,245.0,0.27466714,1414.213562373095,,0
77.817,10.218,0.3884388,0.27880734,0.39359924,0.37395388,0.31246567,0.32348678,,0.2984869,0.36950678,0.3958315,0.3262444,0.29922146,0.33261347,0.2977132,0.38444653,0.39015603,0.46854472,0.46078455,0.47496963,0.38494688,0.004425952619452715,0.05782864172388563,0.27880734,8,329.0,0.98111653,1000.0,,0
77.817,10.263,0.42720172,0.43783486,0.49264896,0.39131385,0.3799239,0.44631714,,0.50749505,0.5459545,0.53494513,0.47251356,0.5100445,0.48854357,0.5331471,0.6794389,0.56981236,0.5469181,0.58680993,0.6302,0.53897095,0.00935486337303275,0.07488181373101516,0.3799239,0,300.0,0.28778172,1414.213562373095,,1
77.817,10.308,0.4569467,0.3874191,0.5104922,0.41079044,0.46295738,0.45369542,,0.44858676,0.6041781,0.47915897,0.44248006,0.4924608,0.48398754,0.44018373,0.59961474,0.56154835,0.57948536,0.48009688,0.6161648,0.4928256,0.005860289303133417,0.06517986483038482,0.3874191,0,348.0,1.7662914,2236.06797749979,,1
77.817,10.353,0.4444428,0.3938302,0.45572117,0.42149296,0.4620228,0.44917616,,0.46692407,0.5353135,0.43867147,0.45940056,0.5222729,0.47338882,0.4541221,0.6061206,0.5024304,0.5067597,0.5406547,0.5526768,0.45416307,0.005030231081809158,0.050561360064550594,0.3938302,0,432.0,4.9228134,3162.2776601683795,,1
77.817,10.398,0.5597907,0.51155645,0.6204532,0.5623536,0.589124,0.5713639,,0.63107926,0.66457266,0.6273973,0.5386882,0.543495,0.4991176,0.49306113,0.6333677,0.54790604,0.6306545,0.55994904,0.6503858,0.60918623,0.0012123703941585135,0.05076744679289738,0.49306113,0,317.0,3.5497375,4000.0,0.0,1
77.817,10.443,0.37710547,0.3432349,0.29899386,0.2735103,0.33983597,0.35763314,,0.2903376,0.5495533,0.423237,0.38874257,0.4644863,0.32902655,0.43380654,0.46835423,0.45252392,0.4872437,0.4435908,0.5018278,0.44068187,0.008124846534098965,0.07592002736931891,0.2735103,6,307.0,0.41164842,4123.105625617661,,0
77.817,10.488,0.4637228,0.37533987,0.48613483,0.3992528,0.4111418,0.3823454,,0.3085877,0.40214446,0.48463565,0.24582598,0.48695377,0.33977756,0.38635996,0.5434624,0.48767722,0.5074821,0.40652323,0.47651455,0.44474697,0.0025725424096129305,0.07283221177595857,0.24582598,3,287.0,0.47848883,4472.13595499958,,1
77.817,10.533,0.40138873,0.33536416,0.341936,0.34388876,0.39200014,0.3087872,,0.20983247,0.3565735,0.3708076,0.25834432,0.36664113,0.25912973,0.34389523,0.47564325,0.39877892,0.48121774,0.37120107,0.44551846,0.35079026,0.003252265894654757,0.06770529806095807,0.20983247,8,270.0,0.32560423,5000.0,,0
77.817,10.578,0.41606516,0.3831608,0.41717705,0.36058843,0.38441554,0.38185897,,0.3075679,0.3783377,0.45116726,0.3312024,0.3641145,0.33397737,0.32850397,0.5006561,0.46033925,0.43020162,0.37194145,0.48914552,0.43347058,0.0025764328087338716,0.053468515094987006,0.3075679,4,242.0,0.7633127,5656.85424949238,,0
77.817,10.623,0.37174466,0.31641206,0.38122118,0.3689682,0.31624728,0.35459223,,0.29775175,0.3993413,0.3345809,0.26309672,0.33686283,0.25727487,0.35305724,0.43669695,0.41206917,0.45041576,0.36152172,0.41475186,0.3787575,0.002656134936197363,0.0518928631992325,0.25727487,7,228.0,0.30255115,5099.019513592784,,0
77.817,10.667,0.32176962,0.33050385,0.37634477,0.27921867,0.29476976,0.31707138,,0.24747881,0.28902972,0.35912514,0.23949043,0.3365315,0.28506204,0.36838946,0.40542445,0.44181472,0.43884,0.34614894,0.424118,0.3739003,0.004896714639160641,0.058999783896518804,0.23949043,11,224.0,0.36389527,4123.105625617661,,0
77.817,10.712,0.34846663,0.26559308,0.2995575,0.30552426,0.30041045,0.3036737,,0.2413477,0.28649905,0.38759825,0.22792485,0.2858172,0.26404142,0.33010015,0.33587068,0.41754162,0.4016094,0.34295437,0.3861911,0.33952332,0.003752554749042962,0.052071081938738856,0.22792485,15,226.0,0.32182392,3162.2776601683795,,0
77.817,10.757,0.31404135,0.23983286,0.2923914,0.31708878,0.29660895,0.31858945,,0.18553597,0.26786375,0.2892174,0.24000062,0.3090362,0.2543894,0.32914093,0.45132625,0.3400999,0.36360982,0.29979366,0.3574616,0.29126453,0.003122415347369913,0.054842172987358176,0.18553597,16,195.0,0.33831564,2236.06797749979,,0
77.817,10.802,0.2906144,0.2443998,0.3062201,0.28325057,0.2561793,0.3291955,,0.19329156,0.29719046,0.31340313,0.21785659,0.34359688,0.26674485,0.33343565,0.3137387,0.3116512,0.39764345,0.33936566,0.38741168,0.32975373,0.004357330565007799,0.05052005592252203,0.19329156,17,193.0,0.23920535,1414.213562373095,,0
77.817,10.847,0.3888269,0.37432063,0.40544865,0.3775969,0.37830946,0.42378074,,0.4088652,0.48533827,0.51801205,0.31507227,0.4425502,0.49081662,0.471956,0.5368568,0.50574225,0.5181174,0.56530106,0.53987527,0.46927908,0.00804124722174961,0.06778613115552187,0.31507227,1,182.0,0.16231331,1000.0,,1
77.817,10.892,0.28500196,0.23381026,0.28528404,0.28718883,0.23313197,0.26157755,,0.22853862,0.25777698,0.28952837,0.19743732,0.3052262,0.25496164,0.31076038,0.41065565,0.27459398,0.32036713,0.29927176,0.3420467,0.3080796,0.0035830655820218347,0.046196602321534,0.19743732,18,209.0,0.35503992,1414.213562373095,,0
77.817,10.937,0.2422842,0.2533037,0.29245162,0.28028464,0.2249608,0.27521166,,0.20431544,0.2613836,0.3596892,0.22474806,0.30038416,0.24793209,0.28789645,0.44609138,0.27206028,0.35290885,0.2749013,0.36111498,0.30102417,0.004176717564157095,0.0567839423732798,0.20431544,15,203.0,0.40340644,1000.0,,0
77.817,10.982,0.25657418,0.25962117,0.31048596,0.30837318,0.23731576,0.35879165,,0.22131476,0.30937907,0.37349176,0.1997901,0.2907591,0.2264064,0.2745267,0.3767635,0.32170367,0.38556385,0.28732458,0.40222833,0.29496586,0.003134258601304409,0.057708505557069543,0.1997901,14,184.0,0.27581897,1414.213562373095,,0
77.817,11.027,0.30859953,0.24304153,0.33121556,0.31155533,0.28737524,0.36766806,,0.3034568,0.4302256,0.45672405,0.27464724,0.41057232,0.28293496,0.34609365,0.52344763,0.41045552,0.4686083,0.39464846,0.44834182,0.46183085,0.008343617691762369,0.07818309493078737,0.24304153,9,178.0,0.346714,2236.06797749979,,0
77.817,11.072,0.40246385,0.3752244,0.44523403,0.43212098,0.3785001,0.4122538,,0.51757514,0.49680564,0.5599633,0.33509603,0.4382334,0.47169355,0.5160999,0.5158051,0.51637805,0.52199686,0.49960107,0.55117726,0.52332014,0.0068395883964270515,0.06363955198235403,0.33509603,1,178.0,0.20183271,2000.0,,1
77.817,11.117,0.4268004,0.47478822,0.47561407,0.48877293,0.44185647,0.45503357,,0.51669633,0.51296884,0.6288456,0.35605627,0.5292291,0.5290671,0.4968146,0.5503154,0.55763686,0.5578813,0.5116304,0.5819858,0.51745594,0.005006059037998015,0.059528662973169076,0.35605627,0,178.0,0.41292816,2236.06797749979,,1
77.817,11.162,0.44978425,0.45957217,0.47892877,0.49016523,0.4136672,0.4549037,,0.38094795,0.45248854,0.506835,0.3039657,0.40343338,0.40900782,0.46459037,0.55378634,0.49446678,0.5373773,0.5208837,0.5676077,0.5014771,0.003849757405359421,0.06266957457015297,0.3039657,1,169.0,0.3157111,2828.42712474619,,1
77.817,11.206,0.40561423,0.41358268,0.5099432,0.4519371,0.44919956,0.4513407,,0.47365248,0.49874002,0.5290712,0.34413055,0.42120972,0.48055092,0.52605957,0.50590885,0.52259433,0.5077967,0.48640049,0.54933816,0.55527204,0.004814696678009357,0.05327925134695467,0.34413055,1,169.0,0.29563698,3162.2776601683795,,1
77.817,11.251,0.5440449,0.48615545,0.5221331,0.5328474,0.50951225,0.5050979,,0.4964299,0.55312693,0.565379,0.3512158,0.46369326,0.47405705,0.53987,0.55605257,0.5706686,0.5877672,0.55926186,0.5829573,0.60724634,0.003278056345526725,0.05657892257828871,0.3512158,0,166.0,0.28400153,2236.06797749979,0.0,1
77.817,11.296,0.39010394,0.45404428,0.53545064,0.47240302,0.4341304,0.46748424,,0.52111834,0.5676033,0.5352454,0.5422535,0.4930848,0.575783,0.5444451,0.55658376,0.596816,0.61533475,0.62275046,0.5988218,0.60950154,0.009035334995037572,0.06449340645018789,0.39010394,0,170.0,0.41643232,1414.213562373095,,1
77.817,11.341,0.39974102,0.3272191,0.43150854,0.40549356,0.33918262,0.41739058,,0.35536644,0.46424118,0.48197666,0.4397302,0.42008543,0.46609905,0.46487936,0.5417078,0.5019116,0.47993964,0.47792542,0.5188352,0.52027446,0.007635274061392315,0.05933738650325693,0.3272191,2,198.0,0.33964,1000.0,,0
77.817,11.386,0.3233901,0.30057675,0.34608418,0.31330535,0.23618615,0.31404206,,0.20875584,0.32689306,0.32776833,0.25251207,0.29240325,0.29259315,0.29662576,0.41854194,0.3807867,0.33367884,0.34711584,0.38206008,0.32289076,0.0029767808896923285,0.04879850842971878,0.20875584,16,208.0,0.33290732,0.0,,0
77.817,11.431,0.24548814,0.22579074,0.2902681,0.2959284,0.21882403,0.2932883,0.20894791,0.22128426,0.37379703,0.31873968,0.24185981,0.30497843,0.27323997,0.30109966,0.34112808,0.34664208,0.38892138,0.34522098,0.42323261,0.3243777,0.006503807769516729,0.05882847102026242,0.20894791,17,236.0,0.45406708,1000.0,,0
77.817,11.476,0.22735271,0.24165733,0.28898925,0.24233513,0.21993896,0.26995406,0.24233893,0.20140332,0.28149658,0.26869312,0.20748389,0.26900053,0.25731757,0.31586584,0.2705338,0.29283082,0.34853506,0.32932648,0.36500514,0.34938964,0.005454777187997875,0.04645966351590674,0.20140332,19,270.0,1.283887,2000.0,,0
77.817,11.521,0.4156289,0.32753193,0.46627814,0.40868124,0.28896934,0.5073702,0.49120328,0.33811677,0.52733517,0.48988235,0.35288486,0.49997267,0.46684244,0.5014928,0.4498037,0.5798992,0.58030826,0.4697821,0.5396141,0.50509024,0.007609310995751459,0.07974959879627949,0.28896934,3,400.0,1.3937255,1414.213562373095,,1
77.817,11.566,0.32054156,0.37544596,0.35207427,0.37840638,0.34810778,0.4438899,0.28840357,0.34472397,0.4429377,0.37791368,0.30075198,0.39207545,0.39102486,0.41323575,0.3916582,0.4116319,0.41810882,0.41558114,0.4152991,0.4754709,0.004232338629845989,0.04713375386146548,0.28840357,5,227.0,1.8669932,1000.0,,0
77.817,11.611,0.29376936,0.27379143,0.24175587,0.28074464,0.1965172,0.30846974,0.24119346,0.27829784,0.31913897,0.33858243,0.27967876,0.33424065,0.34308705,0.3838152,0.36216405,0.42678967,0.41106758,0.38339427,0.45569655,0.41614404,0.009500884569835367,0.06794528865769948,0.1965172,13,224.0,0.23268913,1000.0,,0
77.817,11.656,0.31229937,0.2618535,0.33822417,0.27159554,0.22962314,0.28093553,0.25644255,0.2891188,0.38911194,0.34410974,0.29505235,0.38275254,0.31829146,0.34204283,0.35368103,0.44625974,0.43409097,0.41182053,0.44970816,0.44683704,0.008898048836962293,0.0679506982037199,0.22962314,12,264.0,0.48305675,1414.213562373095,,0
77.817,11.701,0.3964918,0.40831596,0.44666022,0.4033858,0.3993106,0.45566306,0.3323391,0.38061506,0.47468215,0.40113768,0.37565622,0.46622357,0.3990669,0.42441338,0.4199206,0.49034435,0.4316998,0.44185254,0.53908503,0.52597815,0.0043102383244822086,0.0496126646500081,0.3323391,1,286.0,0.69621336,2000.0,,0
77.817,11.745,0.54265416,0.42486483,0.54789203,0.47667298,0.34336376,0.5756302,0.28604278,0.39333814,0.6035823,0.5566425,0.3634609,0.52557373,0.33904272,0.52005744,0.63369584,0.62779695,0.6277878,0.37628824,0.51803845,0.5679462,0.004071811882634094,0.10651748878847651,0.28604278,3,428.0,1.2881515,1000.0,0.0,1
77.817,11.79,0.27779803,0.25613698,0.32459018,0.2801113,0.24950585,0.31318656,0.2959008,0.27990046,0.3643773,0.31188905,0.29637992,0.313584,0.2720154,0.36054373,0.36135545,0.34301716,0.34785968,0.27720746,0.3691495,0.3099518,0.003139585618693574,0.03654385514901014,0.24950585,16,249.0,0.5412022,0.0,,0
77.817,11.835,-0.066041164,-0.07066586,-0.16398622,-0.092809826,-0.09872059,-0.1062519,-0.024119921,-0.18171047,-0.15973762,-0.0023228454,-0.13078111,-0.11840832,-0.18570377,,,-0.18117647,,-0.16479024,,-0.09011777,-0.002998928487048498,0.05462366579792712,-0.18570377,16,248.0,0.5528378,1000.0,,0
77.817,11.88,0.1652632,0.2199951,0.15221795,0.19123295,0.12104199,0.20919147,0.2087619,0.24710649,0.26619393,0.25261235,0.23536411,0.29691207,0.25121447,0.2378558,0.23122843,0.20301555,0.15734456,0.24581006,0.19311023,0.24508187,0.0025905716064790227,0.04239588048606979,0.12104199,20,240.0,0.13019295,1000.0,,0
77.817,11.925,0.28893638,0.19263755,0.22564542,0.2500255,0.17168832,0.25679877,0.20835426,0.27430993,0.31209412,0.2816416,0.25543416,0.30818918,0.3000975,0.20543034,0.28978255,0.20426066,0.22931227,0.27861193,0.2049909,0.2739499,0.0009373594423791829,0.04134360021605407,0.17168832,20,254.0,0.65988857,0.0,,0
77.817,11.97,0.24017768,0.2756238,0.2741694,0.29987654,0.17730914,0.35412687,0.22565547,0.27446684,0.3656647,0.31305307,0.27257642,0.35563645,0.29335943,0.352052,0.4075195,0.34120497,0.42013288,0.29992256,0.34481084,0.36272994,0.006076634187466806,0.05941032013495268,0.17730914,13,303.0,0.8494083,1000.0,,0
77.817,12.015,0.21956335,0.29534233,0.316844,0.31615514,0.20848002,0.40697244,0.24365838,0.30919957,0.40176812,0.37364608,0.33962145,0.35836414,0.2653884,0.36037704,0.40337163,0.3883834,0.41832092,0.32951057,0.4346242,0.38425016,0.0065937687227827935,0.06494722144745795,0.20848002,10,333.0,0.40858057,2000.0,,0
77.817,12.06,0.2706415,0.27288064,0.296276,0.35988224,0.26069033,0.36662567,0.2697019,0.32457113,0.41433877,0.39548466,0.2859766,0.37861878,0.27060467,0.34961495,0.4344032,0.45379737,0.40821335,0.2871513,0.44501424,0.40751293,0.0062018958497079115,0.06536935690866151,0.26069033,10,405.0,0.695126,3000.0,,0
77.817,12.105,0.41439757,0.28672126,0.28778514,0.44272703,0.22862771,0.409322,0.37022227,0.32508862,0.4935392,0.44604453,0.3155113,0.4014438,0.27541602,0.43284175,0.5580088,0.49171808,0.49421504,0.34639162,0.54515857,0.46762323,0.007733014500796601,0.09185320026298263,0.22862771,7,435.0,0.65831786,4000.0,,0
77.817,12.15,0.3436302,0.27852306,0.34030566,0.41483158,0.2797204,0.47718465,0.40768948,0.38756678,0.49263483,0.49864152,0.37368304,0.4632069,0.34667146,0.42362162,0.52951664,0.51015997,0.5640779,0.35591328,0.5582553,0.46749663,0.00851199113117366,0.08454496028746158,0.27852306,5,348.0,2.2954655,5000.0,,1
77.817,12.195,0.3768328,0.33200675,0.38194647,0.4266468,0.31613702,0.5432919,0.3676783,0.4071478,0.57099605,0.5616953,0.38115302,0.502677,0.37290576,0.5550747,0.49916038,0.56009334,0.59737587,0.384956,0.58894,0.500619,0.008502723045671803,0.0924860640736954,0.31613702,2,394.0,0.6152513,6000.0,,1
77.817,12.24,0.3636512,0.31241605,0.44679326,0.3892821,0.33877662,0.6241135,0.4112032,0.47414026,0.5546275,0.5249603,0.4927673,0.517825,0.38758296,0.5083825,0.5503616,0.57710403,0.6341422,0.4369332,0.63355494,0.5088568,0.009412287368560807,0.09460142456701344,0.31241605,2,523.0,4.444661,7000.0,,1
77.817,12.284,0.5457401,0.33484828,0.3478604,0.4623661,0.3520896,0.5996221,0.34272352,0.50107735,0.5631765,0.5038149,0.54466546,0.54669833,0.38925818,0.5799224,0.64097714,0.6622626,0.71243364,0.41958803,0.6615448,0.5516112,0.010449621712692512,0.11410975901581433,0.33484828,3,666.0,3.7795584,8000.0,0.0,1
77.817,12.329,0.62970173,0.39265192,0.546591,0.5781151,0.5930353,0.6516869,0.35443816,0.51820815,0.5849419,0.60457253,0.60260826,0.55892587,0.356417,0.61147356,0.7085423,0.6883358,0.7206733,0.46720606,0.7340314,0.637508,0.006123719612320764,0.1092886210521322,0.35443816,0,939.0,1.3807803,8000.0,0.0,1
77.817,12.374,0.59017015,0.42370355,0.54021215,0.4884754,0.5057917,0.6499426,0.51028466,0.52000326,0.50206673,0.5305237,0.46280676,0.63386726,0.38088703,0.54523754,0.6393886,0.60661227,0.66552645,0.47120026,0.67065215,0.61182344,0.004606845616038237,0.08087077871829806,0.38088703,0,958.0,1.5391154,7000.0,0.0,1
77.817,12.419,0.34698474,0.28840682,0.39758646,0.29327524,0.3503872,0.3932412,0.34034914,0.39305812,0.38631648,0.38706836,0.40467885,0.4489996,0.3622739,0.40980563,0.41642445,0.46070585,0.52852595,0.42702997,0.5304953,0.45970896,0.008226695971853425,0.06278396814693468,0.28840682,4,873.0,1.0652896,6000.0,,1
77.817,12.464,0.3273022,0.2563094,0.3354946,0.24966292,0.32452744,0.34816003,,0.37698072,0.35723025,0.35424384,0.33077323,0.37502575,0.26311868,0.3265616,0.3630362,0.36534694,0.40766758,0.3268841,0.44327185,0.37949154,0.0043471493343258194,0.04753634434682058,0.24966292,10,893.0,0.23747054,5000.0,,0
77.817,12.509,0.23591466,0.2503442,0.45922282,0.28878224,0.34171343,0.43425038,,0.39364967,0.4462304,0.5170291,0.43080315,0.42719114,0.31682882,0.49651024,0.41929018,0.46419874,0.5628324,0.36558574,0.5109672,0.42745444,0.008363173054019565,0.08794285975136111,0.23591466,5,837.0,0.7722551,4000.0,,1
77.817,12.554,0.2622167,0.2759829,0.4177089,0.30676603,0.32571426,0.39983153,0.28899074,0.35939994,0.44592375,0.3913267,0.40946397,0.4210085,0.33724037,0.34511235,0.4196265,0.4202735,0.4365961,0.34115237,0.45979983,0.37473738,0.005133336266595859,0.05770467129177866,0.2622167,8,818.0,0.71396184,3000.0,,0
77.817,12.599,0.35574245,0.22823712,0.3662474,0.29940107,0.33861277,0.35761297,0.23953862,0.30097565,0.39247864,0.4007573,0.2901354,0.38559318,0.30388105,0.29281184,0.37027913,0.35857174,0.41912,0.30158246,0.37757063,0.33718526,0.00232358846787042,0.05079988551423521,0.22823712,10,821.0,0.5947884,2000.0,,0
77.817,12.644,0.08502893,0.23383507,0.3112546,0.27208427,0.36418277,0.3818009,0.28227702,0.29782748,0.38351116,0.40596098,0.3635224,0.43114215,0.34898686,0.3276662,0.40991107,0.37733847,0.4073257,0.29658955,0.34936744,0.31718886,0.006423685361125863,0.07636536247632145,0.08502893,11,866.0,0.5907867,1000.0,,0
77.817,12.689,0.27101374,0.20021448,0.28368434,0.2367919,0.29336002,0.2992111,0.25327018,0.26871884,0.329072,0.31198233,0.3116163,0.3520365,0.2656735,0.29375136,0.3233075,0.3228556,0.3789584,0.2762639,0.34758458,0.30939984,0.004141119354753054,0.040790287674474714,0.20021448,18,884.0,0.57568365,0.0,,0
77.817,12.734,0.2007257,0.23010719,,0.2513314,0.2780088,0.2804424,,0.25997716,0.31099385,0.3627975,0.32149887,0.34496203,0.29031548,0.32822648,0.31060028,0.3306995,0.37405756,0.25434119,0.35182372,0.33678603,0.005484486881077039,0.04694041953221599,0.2007257,15,877.0,0.32540125,0.0,,0
77.817,12.779,0.2763869,0.28751388,,0.30882087,0.38425916,0.38469437,0.27896678,0.3036045,0.3637828,0.39068162,0.33441347,0.43841383,0.32417655,0.33052996,0.3773664,0.3937503,0.4287384,0.34997594,0.40012062,0.33655944,0.0040234956008020975,0.047575352458327495,0.2763869,10,866.0,0.23523337,0.0,,0
77.817,12.823,0.27210027,0.25239888,,0.28245747,0.34254703,0.29787943,0.25273275,0.31758818,0.3565954,0.3630559,0.30781627,0.35906592,0.3221255,0.3239615,0.34197918,0.38813317,0.41963357,0.33337015,0.4229248,0.34312502,0.005752702595249112,0.0473027663238279,0.25239888,13,883.0,0.11996147,1000.0,,0
77.817,12.868,0.2555081,0.24892758,,0.27611423,0.34164575,0.3629685,0.29534122,0.31294107,0.35060304,0.32379377,0.3326494,0.38314205,0.31081715,0.3234894,0.38833463,0.3640279,0.4072828,0.32407057,0.39008838,0.32489517,0.004703199596637358,0.043246847101932766,0.24892758,12,860.0,0.1737196,2000.0,,0
77.817,12.913,0.35287687,0.41321287,0.27912968,0.39414957,0.43596128,0.41813612,0.4854795,0.50081235,0.56625795,0.5206686,0.5473226,0.50584644,0.4878012,0.5073736,0.5358836,0.5108883,0.5401871,0.4801163,0.55470896,0.47878373,0.008398116842804036,0.07162433541910034,0.27912968,1,863.0,0.16632307,3000.0,,1
77.817,12.958,0.30637452,0.2800738,0.32723063,0.3126815,0.33036897,0.3250544,0.2912393,0.36181825,0.39720666,0.33472276,0.38925633,0.36440617,0.2665133,0.27630317,0.32079968,0.33176276,0.37911364,0.31899706,0.35849887,0.34473777,0.0015673552469463619,0.03583396190567896,0.2665133,14,872.0,0.3655425,3000.0,,0
